資訊時間,成交時間,商品代號,ITEM,成交價,成交量,總量,買單量,賣單量
9152778,9152772,TXFE7,128,9952,1,18515,8953,9651
9152778,9152775,TXFE7,128,9952,1,18516,8954,9652
9152790,9152781,TXFE7,128,9951,1,18517,8955,9653
9152803,9152795,TXFE7,128,9952,1,18518,8956,9654
9152803,9152798,TXFE7,128,9952,1,18519,8957,9655
9152828,9152820,TXFE7,128,9952,1,18520,8958,9656
9152828,9152825,TXFE7,128,9952,1,18521,8959,9657
9152828,9152826,TXFE7,128,9952,1,18522,8960,9658
9152878,9152871,TXFE7,128,9952,1,18523,8961,9659
9152890,9152880,TXFE7,128,9952,20,18543,8962,9669
9152953,9152946,TXFE7,128,9952,1,18544,8963,9670
9152978,9152972,TXFE7,128,9952,1,18545,8964,9671
9152978,9152973,TXFE7,128,9951,2,18547,8965,9672
9153015,9153012,TXFE7,128,9952,5,18552,8966,9676
9153040,9153040,TXFE7,128,9952,2,18554,8967,9678
9153065,9153064,TXFE7,128,9952,1,18555,8968,9679
9153103,9153091,TXFE7,128,9951,1,18556,8969,9680
9153228,9153216,TXFE7,128,9951,1,18557,8970,9681
9153378,9153376,TXFE7,128,9952,1,18558,8971,9682
9153415,9153410,TXFE7,128,9951,2,18560,8972,9683
9153740,9153729,TXFE7,128,9951,5,18569,8979,9687
9153740,9153735,TXFE7,128,9951,1,18570,8980,9688
9153765,9153762,TXFE7,128,9951,5,18575,8984,9689
9153778,9153765,TXFE7,128,9951,2,18577,8985,9690
9153790,9153778,TXFE7,128,9951,5,18582,8986,9691
9153803,9153790,TXFE7,128,9951,6,18588,8987,9692
9153815,9153803,TXFE7,128,9951,5,18593,8988,9693
9153815,9153812,TXFE7,128,9951,1,18594,8989,9694
9153828,9153815,TXFE7,128,9951,1,18595,8990,9695
9153828,9153815,TXFE7,128,9951,4,18599,8994,9696
9153928,9153925,TXFE7,128,9950,1,18620,9007,9708
9154003,9153990,TXFE7,128,9950,3,18623,9008,9709
9154003,9154002,TXFE7,128,9951,1,18624,9009,9710
9154065,9154055,TXFE7,128,9951,1,18625,9010,9711
9154153,9154151,TXFE7,128,9951,3,18628,9011,9713
9154228,9154216,TXFE7,128,9950,2,18630,9012,9714
9154453,9154445,TXFE7,128,9950,1,18631,9013,9715
9154465,9154460,TXFE7,128,9951,1,18632,9014,9716
9154490,9154478,TXFE7,128,9950,1,18633,9015,9717
9154603,9154601,TXFE7,128,9950,1,18634,9016,9718
9154653,9154640,TXFE7,128,9951,10,18644,9017,9726
9154728,9154725,TXFE7,128,9951,1,18645,9018,9727
9154753,9154751,TXFE7,128,9951,1,18646,9019,9728
9154815,9154811,TXFE7,128,9951,2,18648,9021,9729
9154903,9154893,TXFE7,128,9952,1,18649,9022,9730
9154915,9154909,TXFE7,128,9951,5,18654,9023,9731
9154953,9154952,TXFE7,128,9951,2,18656,9025,9732
9155003,9154992,TXFE7,128,9952,2,18658,9026,9733
9155003,9154995,TXFE7,128,9952,2,18660,9027,9734
9155215,9155209,TXFE7,128,9952,2,18663,9029,9737
9155228,9155216,TXFE7,128,9951,1,18664,9030,9738
9155240,9155237,TXFE7,128,9951,1,18665,9031,9739
9155315,9155312,TXFE7,128,9951,1,18666,9032,9740
9155365,9155354,TXFE7,128,9951,4,18670,9035,9741
9155390,9155389,TXFE7,128,9952,1,18671,9036,9742
9155490,9155486,TXFE7,128,9952,5,18676,9037,9745
9155490,9155487,TXFE7,128,9952,1,18677,9038,9746
9155590,9155586,TXFE7,128,9952,1,18678,9039,9747
9155603,9155590,TXFE7,128,9952,5,18683,9040,9751
9155690,9155680,TXFE7,128,9951,10,18693,9047,9752
9155703,9155700,TXFE7,128,9952,2,18695,9048,9754
9155778,9155769,TXFE7,128,9951,4,18699,9051,9755
9155840,9155835,TXFE7,128,9951,2,18701,9053,9756
9155903,9155894,TXFE7,128,9951,1,18702,9054,9757
9155928,9155923,TXFE7,128,9951,1,18703,9055,9758
9155940,9155935,TXFE7,128,9951,1,18704,9056,9759
9155965,9155956,TXFE7,128,9951,3,18707,9057,9761
9155965,9155960,TXFE7,128,9951,1,18708,9058,9762
9155965,9155960,TXFE7,128,9951,4,18712,9059,9764
9155990,9155984,TXFE7,128,9951,1,18713,9060,9765
9155990,9155984,TXFE7,128,9951,4,18717,9061,9767
9160003,9155993,TXFE7,128,9951,1,18718,9062,9768
9160015,9160010,TXFE7,128,9951,3,18721,9063,9769
9160190,9160184,TXFE7,128,9950,1,18722,9064,9770
9160228,9160219,TXFE7,128,9951,1,18723,9065,9771
9160228,9160223,TXFE7,128,9951,1,18724,9066,9772
9160265,9160254,TXFE7,128,9951,1,18725,9067,9773
9160303,9160297,TXFE7,128,9951,3,18728,9068,9775
9160390,9160387,TXFE7,128,9950,20,18748,9080,9776
9160403,9160391,TXFE7,128,9951,2,18750,9081,9778
9160478,9160465,TXFE7,128,9950,2,18752,9083,9779
9160503,9160501,TXFE7,128,9950,2,18754,9084,9780
9160528,9160516,TXFE7,128,9950,2,18756,9085,9781
9160590,9160579,TXFE7,128,9949,1,18757,9086,9782
9160615,9160614,TXFE7,128,9949,1,18758,9087,9783
9160678,9160675,TXFE7,128,9949,1,18759,9088,9784
9160728,9160716,TXFE7,128,9950,6,18765,9089,9789
9160840,9160829,TXFE7,128,9950,1,18766,9090,9790
9160840,9160834,TXFE7,128,9950,1,18767,9091,9791
9161065,9161063,TXFE7,128,9950,2,18769,9093,9792
9161090,9161079,TXFE7,128,9950,1,18770,9094,9793
9161190,9161183,TXFE7,128,9950,1,18771,9095,9794
9161190,9161184,TXFE7,128,9950,1,18772,9096,9795
9161240,9161239,TXFE7,128,9950,1,18773,9097,9796
9161315,9161303,TXFE7,128,9950,1,18774,9098,9797
9161353,9161345,TXFE7,128,9950,1,18775,9099,9798
9161465,9161456,TXFE7,128,9950,1,18776,9100,9799
9161490,9161483,TXFE7,128,9950,1,18777,9101,9800
9161490,9161487,TXFE7,129,9950,3,18782,9104,9801
9161490,9161487,TXFE7,129,9949,2,18782,9104,9801
9161515,9161509,TXFE7,128,9950,1,18783,9105,9802
9161690,9161678,TXFE7,128,9949,27,18810,9121,9803
9161740,9161733,TXFE7,128,9948,1,18811,9122,9804
9161778,9161771,TXFE7,128,9948,1,18812,9123,9805
9161790,9161780,TXFE7,128,9948,1,18813,9124,9806
9161840,9161828,TXFE7,128,9949,1,18814,9125,9807
9161890,9161882,TXFE7,128,9949,2,18816,9126,9808
9161928,9161915,TXFE7,128,9949,1,18817,9127,9809
9161940,9161939,TXFE7,128,9948,1,18818,9128,9810
9162003,9161993,TXFE7,128,9949,1,18819,9129,9811
9162003,9161996,TXFE7,128,9948,1,18820,9130,9812
9162040,9162030,TXFE7,128,9948,29,18849,9147,9813
9162053,9162052,TXFE7,128,9947,1,18850,9148,9814
9162078,9162066,TXFE7,128,9947,1,18851,9149,9815
9162090,9162082,TXFE7,128,9948,1,18852,9150,9816
9162090,9162086,TXFE7,128,9948,3,18855,9151,9817
9162090,9162087,TXFE7,128,9948,1,18856,9152,9818
9162090,9162088,TXFE7,128,9947,6,18862,9158,9819
9162090,9162088,TXFE7,128,9947,2,18864,9160,9820
9162103,9162091,TXFE7,128,9947,6,18870,9162,9821
9162115,9162111,TXFE7,128,9947,6,18876,9168,9822
9162128,9162124,TXFE7,128,9947,1,18877,9169,9823
9162140,9162133,TXFE7,128,9948,2,18879,9170,9824
9162140,9162137,TXFE7,128,9947,1,18880,9171,9825
9162140,9162137,TXFE7,128,9948,2,18882,9172,9826
9162140,9162137,TXFE7,128,9948,3,18885,9173,9827
9162165,9162160,TXFE7,128,9947,1,18886,9174,9828
9162203,9162193,TXFE7,128,9947,1,18887,9175,9829
9162215,9162212,TXFE7,128,9947,1,18888,9176,9830
9162228,9162221,TXFE7,128,9948,1,18889,9177,9831
9162228,9162222,TXFE7,128,9947,1,18890,9178,9832
9162240,9162228,TXFE7,128,9947,1,18891,9179,9833
9162253,9162241,TXFE7,128,9947,3,18894,9180,9834
9162303,9162302,TXFE7,128,9948,1,18895,9181,9835
9162365,9162353,TXFE7,128,9947,2,18897,9182,9836
9162365,9162355,TXFE7,128,9948,1,18898,9183,9837
9162378,9162366,TXFE7,128,9947,1,18899,9184,9838
9162428,9162416,TXFE7,128,9947,1,18900,9185,9839
9162428,9162426,TXFE7,128,9947,1,18901,9186,9840
9162453,9162440,TXFE7,128,9947,2,18903,9187,9841
9162478,9162476,TXFE7,128,9947,1,18904,9188,9842
9162503,9162490,TXFE7,128,9947,1,18905,9189,9843
9162503,9162499,TXFE7,128,9947,1,18906,9190,9844
9162553,9162548,TXFE7,128,9947,2,18908,9192,9845
9162578,9162574,TXFE7,128,9948,1,18909,9193,9846
9162590,9162588,TXFE7,128,9947,2,18911,9194,9847
9162615,9162606,TXFE7,128,9947,2,18913,9195,9848
9162628,9162623,TXFE7,128,9947,2,18915,9196,9849
9162640,9162639,TXFE7,128,9947,2,18917,9197,9850
9162678,9162673,TXFE7,128,9947,1,18918,9198,9851
9162678,9162675,TXFE7,128,9947,1,18919,9199,9852
9162678,9162676,TXFE7,128,9948,1,18920,9200,9853
9162828,9162819,TXFE7,128,9947,1,18921,9201,9854
9162828,9162822,TXFE7,128,9947,20,18941,9210,9855
9162840,9162833,TXFE7,128,9947,26,18967,9223,9856
9162853,9162850,TXFE7,128,9946,1,18968,9224,9857
9162865,9162855,TXFE7,128,9947,1,18969,9225,9858
9162878,9162871,TXFE7,128,9946,1,18970,9226,9859
9162890,9162882,TXFE7,128,9946,1,18971,9227,9860
9162890,9162887,TXFE7,128,9946,1,18972,9228,9861
9162903,9162890,TXFE7,128,9946,1,18973,9229,9862
9162903,9162892,TXFE7,128,9946,1,18974,9230,9863
9162903,9162902,TXFE7,128,9946,1,18975,9231,9864
9162915,9162912,TXFE7,128,9946,1,18976,9232,9865
9162915,9162913,TXFE7,128,9946,1,18977,9233,9866
9162915,9162915,TXFE7,128,9946,1,18978,9234,9867
9162928,9162923,TXFE7,128,9946,1,18979,9235,9868
9162940,9162928,TXFE7,128,9946,1,18980,9236,9869
9162940,9162931,TXFE7,128,9946,10,18990,9241,9870
9162953,9162943,TXFE7,128,9946,1,18991,9242,9871
9162978,9162970,TXFE7,128,9946,1,18992,9243,9872
9162978,9162977,TXFE7,128,9946,2,18994,9245,9873
9162990,9162983,TXFE7,128,9946,2,18996,9247,9874
9162990,9162986,TXFE7,128,9946,1,18997,9248,9875
9163003,9162997,TXFE7,128,9946,1,18998,9249,9876
9163003,9162999,TXFE7,128,9946,3,19001,9252,9877
9163015,9163003,TXFE7,128,9946,3,19004,9255,9878
9163015,9163003,TXFE7,128,9946,21,19025,9269,9879
9163015,9163006,TXFE7,128,9946,1,19026,9270,9880
9163028,9163015,TXFE7,128,9946,10,19036,9276,9881
9163028,9163020,TXFE7,128,9946,11,19047,9278,9882
9163028,9163026,TXFE7,128,9945,1,19048,9279,9883
9163040,9163032,TXFE7,128,9945,2,19050,9280,9884
9163040,9163038,TXFE7,128,9945,1,19051,9281,9885
9163040,9163038,TXFE7,128,9945,1,19052,9282,9886
9163040,9163040,TXFE7,128,9945,1,19053,9283,9887
9163040,9163040,TXFE7,128,9945,1,19054,9284,9888
9163040,9163040,TXFE7,128,9945,1,19055,9285,9889
9163040,9163040,TXFE7,128,9945,1,19056,9286,9890
9163040,9163040,TXFE7,128,9945,1,19057,9287,9891
9163040,9163040,TXFE7,128,9945,1,19058,9288,9892
9163040,9163040,TXFE7,128,9945,1,19059,9289,9893
9163040,9163040,TXFE7,128,9945,1,19060,9290,9894
9163040,9163040,TXFE7,128,9945,1,19061,9291,9895
9163040,9163040,TXFE7,128,9945,1,19062,9292,9896
9163053,9163040,TXFE7,128,9945,1,19063,9293,9897
9163053,9163044,TXFE7,128,9945,1,19064,9294,9898
9163053,9163046,TXFE7,128,9945,1,19065,9295,9899
9163078,9163065,TXFE7,128,9946,2,19067,9296,9900
9163078,9163069,TXFE7,128,9945,9,19076,9302,9901
9163090,9163079,TXFE7,128,9945,1,19077,9303,9902
9163115,9163103,TXFE7,128,9945,1,19078,9304,9903
9163115,9163108,TXFE7,128,9945,9,19087,9308,9904
9163115,9163109,TXFE7,128,9946,1,19088,9309,9905
9163115,9163110,TXFE7,128,9945,1,19089,9310,9906
9163128,9163116,TXFE7,128,9945,1,19090,9311,9907
9163190,9163185,TXFE7,128,9945,1,19091,9312,9908
9163190,9163189,TXFE7,128,9945,20,19111,9328,9909
9163203,9163192,TXFE7,128,9945,1,19112,9329,9910
9163215,9163210,TXFE7,128,9945,2,19114,9331,9911
9163253,9163243,TXFE7,128,9945,1,19115,9332,9912
9163253,9163250,TXFE7,128,9945,2,19117,9334,9913
9163303,9163293,TXFE7,128,9945,1,19118,9335,9914
9163303,9163297,TXFE7,128,9945,1,19119,9336,9915
9163340,9163328,TXFE7,128,9946,1,19120,9337,9916
9163390,9163384,TXFE7,128,9945,1,19121,9338,9917
9163390,9163387,TXFE7,128,9945,25,19146,9349,9918
9163403,9163396,TXFE7,128,9945,2,19148,9350,9919
9163453,9163447,TXFE7,128,9945,3,19151,9351,9920
9163465,9163453,TXFE7,128,9946,1,19152,9352,9921
9163478,9163467,TXFE7,128,9945,1,19153,9353,9922
9163478,9163470,TXFE7,128,9945,1,19154,9354,9923
9163478,9163477,TXFE7,128,9945,1,19155,9355,9924
9163640,9163632,TXFE7,128,9946,1,19156,9356,9925
9163640,9163639,TXFE7,128,9945,2,19158,9357,9926
9163653,9163651,TXFE7,128,9945,1,19159,9358,9927
9163703,9163696,TXFE7,128,9945,12,19171,9364,9928
9163703,9163697,TXFE7,128,9945,9,19180,9370,9929
9163703,9163697,TXFE7,128,9945,3,19183,9373,9930
9163703,9163699,TXFE7,128,9945,1,19184,9374,9931
9163728,9163725,TXFE7,128,9946,4,19188,9375,9934
9163753,9163745,TXFE7,128,9946,1,19189,9376,9935
9163828,9163826,TXFE7,128,9945,6,19195,9382,9936
9163903,9163896,TXFE7,128,9945,2,19197,9384,9937
9163940,9163929,TXFE7,128,9945,2,19199,9386,9938
9163940,9163930,TXFE7,128,9945,2,19201,9387,9939
9163953,9163950,TXFE7,128,9945,1,19202,9388,9940
9163965,9163959,TXFE7,128,9945,2,19204,9389,9941
9163990,9163988,TXFE7,128,9945,2,19206,9390,9942
9164015,9164014,TXFE7,128,9945,1,19207,9391,9943
9164103,9164097,TXFE7,128,9945,1,19208,9392,9944
9164140,9164131,TXFE7,128,9945,1,19209,9393,9945
9164253,9164245,TXFE7,128,9946,19,19228,9394,9959
9164253,9164245,TXFE7,128,9946,5,19233,9395,9963
9164265,9164254,TXFE7,128,9947,1,19234,9396,9964
9164265,9164257,TXFE7,128,9947,1,19235,9397,9965
9164290,9164289,TXFE7,128,9947,1,19236,9398,9966
9164328,9164322,TXFE7,128,9946,1,19237,9399,9967
9164353,9164342,TXFE7,128,9946,3,19240,9400,9968
9164515,9164508,TXFE7,128,9946,6,19246,9404,9969
9164553,9164542,TXFE7,128,9945,1,19247,9405,9970
9164628,9164622,TXFE7,128,9946,2,19249,9406,9971
9164703,9164696,TXFE7,128,9946,1,19250,9407,9972
9164715,9164713,TXFE7,128,9946,1,19251,9408,9973
9164828,9164818,TXFE7,128,9946,2,19253,9409,9974
9164890,9164888,TXFE7,128,9946,5,19258,9410,9975
9164903,9164890,TXFE7,128,9946,1,19259,9411,9976
9164928,9164917,TXFE7,128,9946,1,19260,9412,9977
9164940,9164935,TXFE7,128,9946,1,19261,9413,9978
9164978,9164973,TXFE7,128,9946,1,19262,9414,9979
9165065,9165053,TXFE7,128,9945,1,19263,9415,9980
9165153,9165141,TXFE7,128,9945,1,19264,9416,9981
9165165,9165165,TXFE7,128,9946,1,19265,9417,9982
9165203,9165197,TXFE7,128,9945,1,19266,9418,9983
9165240,9165233,TXFE7,129,9946,8,19276,9419,9991
9165240,9165233,TXFE7,129,9947,2,19276,9419,9991
9165253,9165248,TXFE7,128,9946,1,19277,9420,9992
9165253,9165251,TXFE7,128,9946,1,19278,9421,9993
9165303,9165297,TXFE7,128,9946,1,19279,9422,9994
9165340,9165335,TXFE7,128,9947,1,19280,9423,9995
9165515,9165514,TXFE7,128,9946,2,19282,9425,9996
9165528,9165527,TXFE7,128,9946,2,19284,9427,9997
9165540,9165530,TXFE7,128,9945,2,19286,9428,9998
9165553,9165542,TXFE7,128,9946,1,19287,9429,9999
9165640,9165637,TXFE7,128,9946,1,19288,9430,10000
9165690,9165680,TXFE7,128,9946,1,19289,9431,10001
9165740,9165729,TXFE7,128,9946,1,19290,9432,10002
9165815,9165809,TXFE7,128,9945,2,19292,9434,10003
9165828,9165815,TXFE7,128,9945,5,19297,9438,10004
9165840,9165840,TXFE7,128,9945,1,19298,9439,10005
9165865,9165861,TXFE7,128,9946,1,19299,9440,10006
9165878,9165871,TXFE7,128,9945,1,19300,9441,10007
9165890,9165889,TXFE7,128,9945,5,19305,9446,10008
9165890,9165889,TXFE7,128,9945,1,19306,9447,10009
9165915,9165909,TXFE7,128,9946,3,19309,9448,10011
9165953,9165951,TXFE7,128,9945,2,19311,9450,10012
9165965,9165960,TXFE7,128,9945,1,19312,9451,10013
9165978,9165969,TXFE7,128,9945,1,19313,9452,10014
9170003,9165999,TXFE7,128,9946,1,19314,9453,10015
9170028,9170025,TXFE7,128,9946,1,19315,9454,10016
9170040,9170040,TXFE7,128,9946,1,19316,9455,10017
9170090,9170085,TXFE7,128,9946,4,19320,9456,10018
9170090,9170088,TXFE7,128,9945,1,19321,9457,10019
9170128,9170126,TXFE7,128,9946,4,19325,9458,10021
9170140,9170132,TXFE7,128,9945,2,19327,9460,10022
9170228,9170216,TXFE7,128,9945,1,19328,9461,10023
9170253,9170243,TXFE7,128,9945,1,19329,9462,10024
9170253,9170252,TXFE7,128,9945,1,19330,9463,10025
9170265,9170261,TXFE7,128,9945,1,19331,9464,10026
9170265,9170264,TXFE7,128,9946,4,19335,9465,10028
9170365,9170355,TXFE7,128,9946,1,19336,9466,10029
9170365,9170358,TXFE7,128,9945,1,19337,9467,10030
9170403,9170401,TXFE7,128,9946,1,19338,9468,10031
9170415,9170409,TXFE7,128,9945,2,19340,9470,10032
9170465,9170462,TXFE7,128,9945,1,19341,9471,10033
9170478,9170473,TXFE7,130,9945,32,19441,9541,10034
9170478,9170473,TXFE7,130,9944,64,19441,9541,10034
9170478,9170473,TXFE7,130,9943,4,19441,9541,10034
9170478,9170474,TXFE7,128,9943,1,19442,9542,10035
9170478,9170474,TXFE7,129,9944,1,19444,9543,10037
9170478,9170474,TXFE7,129,9945,1,19444,9543,10037
9170490,9170478,TXFE7,128,9944,2,19446,9544,10038
9170490,9170478,TXFE7,129,9944,8,19456,9547,10039
9170490,9170478,TXFE7,129,9943,2,19456,9547,10039
9170490,9170483,TXFE7,128,9943,1,19457,9548,10040
9170490,9170487,TXFE7,128,9943,6,19463,9554,10041
9170490,9170487,TXFE7,128,9943,22,19485,9558,10042
9170490,9170487,TXFE7,128,9943,1,19486,9559,10043
9170490,9170488,TXFE7,128,9944,1,19487,9560,10044
9170490,9170488,TXFE7,128,9944,1,19488,9561,10045
9170503,9170491,TXFE7,128,9943,17,19505,9574,10046
9170503,9170493,TXFE7,128,9943,1,19506,9575,10047
9170503,9170498,TXFE7,128,9944,4,19510,9576,10049
9170515,9170503,TXFE7,128,9943,11,19521,9586,10050
9170515,9170503,TXFE7,128,9943,4,19525,9588,10051
9170515,9170503,TXFE7,128,9943,4,19529,9592,10052
9170515,9170503,TXFE7,128,9943,2,19531,9593,10053
9170515,9170504,TXFE7,128,9943,1,19532,9594,10054
9170515,9170512,TXFE7,128,9943,1,19533,9595,10055
9170515,9170514,TXFE7,128,9943,1,19534,9596,10056
9170528,9170519,TXFE7,128,9942,2,19536,9598,10057
9170528,9170520,TXFE7,128,9943,2,19538,9599,10059
9170528,9170522,TXFE7,128,9943,1,19539,9600,10060
9170528,9170523,TXFE7,128,9943,1,19540,9601,10061
9170528,9170523,TXFE7,128,9943,1,19541,9602,10062
9170528,9170524,TXFE7,128,9943,2,19543,9603,10063
9170528,9170527,TXFE7,128,9943,1,19544,9604,10064
9170540,9170528,TXFE7,128,9943,1,19545,9605,10065
9170540,9170528,TXFE7,128,9943,2,19547,9606,10066
9170540,9170533,TXFE7,129,9943,13,19568,9616,10067
9170540,9170533,TXFE7,129,9942,8,19568,9616,10067
9170540,9170539,TXFE7,128,9943,2,19570,9617,10068
9170553,9170540,TXFE7,128,9943,5,19575,9619,10069
9170553,9170544,TXFE7,128,9943,5,19580,9620,10070
9170553,9170547,TXFE7,128,9944,1,19581,9621,10071
9170565,9170554,TXFE7,128,9944,2,19583,9622,10073
9170565,9170558,TXFE7,128,9943,2,19585,9623,10074
9170578,9170568,TXFE7,128,9943,1,19586,9624,10075
9170578,9170571,TXFE7,128,9944,1,19587,9625,10076
9170603,9170590,TXFE7,128,9944,2,19589,9626,10077
9170603,9170590,TXFE7,128,9944,2,19591,9627,10079
9170603,9170592,TXFE7,128,9944,1,19592,9628,10080
9170615,9170609,TXFE7,128,9944,1,19593,9629,10081
9170615,9170609,TXFE7,128,9944,1,19594,9630,10082
9170640,9170629,TXFE7,128,9944,1,19595,9631,10083
9170640,9170634,TXFE7,128,9944,3,19598,9632,10084
9170653,9170640,TXFE7,128,9945,2,19600,9633,10086
9170653,9170648,TXFE7,128,9945,1,19601,9634,10087
9170665,9170653,TXFE7,128,9945,18,19619,9635,10099
9170678,9170671,TXFE7,128,9945,2,19621,9637,10100
9170703,9170693,TXFE7,128,9946,5,19626,9638,10101
9170703,9170694,TXFE7,128,9945,22,19648,9648,10102
9170740,9170732,TXFE7,128,9946,1,19649,9649,10103
9170803,9170798,TXFE7,128,9945,2,19651,9650,10104
9170853,9170844,TXFE7,128,9945,2,19653,9651,10105
9170865,9170855,TXFE7,128,9946,1,19654,9652,10106
9170965,9170959,TXFE7,128,9945,2,19656,9653,10107
9171015,9171014,TXFE7,128,9945,4,19660,9654,10108
9171090,9171089,TXFE7,128,9945,1,19661,9655,10109
9171153,9171142,TXFE7,128,9946,1,19662,9656,10110
9171153,9171147,TXFE7,128,9946,1,19663,9657,10111
9171215,9171203,TXFE7,128,9945,1,19664,9658,10112
9171240,9171230,TXFE7,128,9945,1,19665,9659,10113
9171340,9171339,TXFE7,128,9945,1,19666,9660,10114
9171415,9171405,TXFE7,128,9945,1,19667,9661,10115
9171415,9171405,TXFE7,128,9945,2,19669,9662,10116
9171478,9171476,TXFE7,128,9945,1,19670,9663,10117
9171565,9171555,TXFE7,128,9945,4,19674,9664,10118
9171640,9171638,TXFE7,128,9945,1,19675,9665,10119
9171803,9171799,TXFE7,128,9946,15,19690,9666,10130
9171853,9171846,TXFE7,128,9945,1,19691,9667,10131
9171965,9171953,TXFE7,128,9946,26,19717,9668,10137
9171978,9171965,TXFE7,128,9946,1,19718,9669,10138
9171978,9171965,TXFE7,128,9946,4,19722,9670,10141
9171978,9171965,TXFE7,128,9946,7,19729,9671,10148
9172003,9171999,TXFE7,128,9946,1,19730,9672,10149
9172015,9172011,TXFE7,128,9946,1,19731,9673,10150
9172028,9172015,TXFE7,128,9946,1,19732,9674,10151
9172140,9172133,TXFE7,128,9946,2,19734,9675,10152
9172203,9172201,TXFE7,128,9946,1,19735,9676,10153
9172253,9172241,TXFE7,129,9946,5,19745,9682,10154
9172253,9172241,TXFE7,129,9945,5,19745,9682,10154
9172303,9172293,TXFE7,128,9945,1,19746,9683,10155
9172340,9172329,TXFE7,128,9946,1,19747,9684,10156
9172465,9172456,TXFE7,128,9945,1,19748,9685,10157
9172515,9172509,TXFE7,128,9945,1,19749,9686,10158
9172653,9172650,TXFE7,128,9945,1,19750,9687,10159
9172678,9172666,TXFE7,128,9945,1,19751,9688,10160
9172690,9172685,TXFE7,128,9946,1,19752,9689,10161
9172703,9172693,TXFE7,128,9945,1,19753,9690,10162
9172803,9172797,TXFE7,128,9946,8,19761,9691,10165
9172828,9172815,TXFE7,128,9946,1,19762,9692,10166
9172828,9172827,TXFE7,128,9945,1,19763,9693,10167
9172853,9172846,TXFE7,128,9946,1,19764,9694,10168
9172853,9172848,TXFE7,128,9945,1,19765,9695,10169
9172903,9172893,TXFE7,128,9945,1,19766,9696,10170
9172978,9172970,TXFE7,128,9945,1,19767,9697,10171
9173290,9173284,TXFE7,128,9946,1,19768,9698,10172
9173315,9173305,TXFE7,128,9946,4,19772,9699,10174
9173415,9173409,TXFE7,128,9945,6,19778,9701,10175
9173465,9173457,TXFE7,128,9945,1,19779,9702,10176
9173553,9173545,TXFE7,128,9945,1,19780,9703,10177
9173553,9173546,TXFE7,128,9945,1,19781,9704,10178
9173690,9173687,TXFE7,128,9946,1,19782,9705,10179
9173703,9173693,TXFE7,128,9946,1,19783,9706,10180
9173915,9173909,TXFE7,128,9946,1,19784,9707,10181
9173940,9173930,TXFE7,128,9946,1,19785,9708,10182
9174190,9174181,TXFE7,128,9945,3,19788,9710,10183
9174240,9174235,TXFE7,128,9946,1,19789,9711,10184
9174265,9174254,TXFE7,128,9945,1,19790,9712,10185
9174340,9174336,TXFE7,128,9946,6,19796,9713,10187
9174490,9174478,TXFE7,128,9945,1,19797,9714,10188
9174653,9174641,TXFE7,128,9945,1,19798,9715,10189
9174678,9174666,TXFE7,128,9946,1,19799,9716,10190
9174690,9174686,TXFE7,128,9945,1,19800,9717,10191
9174728,9174725,TXFE7,128,9945,1,19801,9718,10192
9174828,9174818,TXFE7,128,9945,1,19802,9719,10193
9174990,9174983,TXFE7,128,9945,1,19803,9720,10194
9175440,9175430,TXFE7,128,9946,2,19805,9721,10196
9175890,9175882,TXFE7,128,9946,1,19806,9722,10197
9175903,9175892,TXFE7,128,9945,1,19807,9723,10198
9175940,9175935,TXFE7,128,9946,1,19808,9724,10199
9175965,9175964,TXFE7,128,9946,10,19818,9725,10200
9180140,9180132,TXFE7,128,9946,1,19819,9726,10201
9180165,9180160,TXFE7,128,9945,6,19825,9731,10202
9180190,9180181,TXFE7,128,9945,8,19833,9738,10203
9180190,9180181,TXFE7,128,9945,6,19839,9744,10204
9180190,9180183,TXFE7,128,9946,2,19841,9745,10205
9180203,9180192,TXFE7,128,9945,20,19861,9755,10206
9180215,9180203,TXFE7,128,9945,1,19862,9756,10207
9180228,9180215,TXFE7,128,9944,3,19865,9757,10208
9180228,9180225,TXFE7,128,9944,1,19866,9758,10209
9180253,9180248,TXFE7,128,9944,1,19867,9759,10210
9180265,9180261,TXFE7,128,9945,1,19868,9760,10211
9180278,9180267,TXFE7,128,9945,2,19870,9761,10212
9180278,9180276,TXFE7,128,9944,5,19875,9763,10213
9180303,9180294,TXFE7,128,9945,1,19876,9764,10214
9180490,9180481,TXFE7,128,9945,2,19878,9766,10215
9180490,9180485,TXFE7,128,9945,1,19879,9767,10216
9180540,9180538,TXFE7,128,9945,1,19880,9768,10217
9180665,9180654,TXFE7,128,9945,3,19883,9769,10220
9180753,9180745,TXFE7,128,9945,2,19885,9770,10222
9180815,9180814,TXFE7,129,9945,1,19887,9771,10224
9180815,9180814,TXFE7,129,9946,1,19887,9771,10224
9180840,9180840,TXFE7,128,9944,6,19893,9775,10225
9180890,9180890,TXFE7,128,9945,4,19897,9776,10228
9180928,9180926,TXFE7,128,9944,3,19900,9778,10229
9180953,9180944,TXFE7,128,9945,2,19902,9779,10230
9180978,9180975,TXFE7,128,9944,1,19903,9780,10231
9181065,9181060,TXFE7,128,9944,1,19904,9781,10232
9181078,9181067,TXFE7,128,9945,1,19905,9782,10233
9181078,9181076,TXFE7,128,9945,1,19906,9783,10234
9181178,9181174,TXFE7,128,9944,2,19908,9785,10235
9181253,9181245,TXFE7,128,9944,1,19909,9786,10236
9181315,9181306,TXFE7,128,9945,2,19911,9787,10237
