資訊時間,成交時間,商品代號,ITEM,成交價,成交量,總量,買單量,賣單量
9245721,9245715,TXFE7,128,9965,1,30093,14957,16000
9245784,9245777,TXFE7,128,9965,1,30094,14958,16001
9245784,9245782,TXFE7,128,9965,1,30095,14959,16002
9245796,9245793,TXFE7,128,9965,1,30096,14960,16003
9245834,9245823,TXFE7,128,9966,1,30097,14961,16004
9245846,9245838,TXFE7,128,9965,6,30103,14966,16005
9245996,9245986,TXFE7,128,9965,1,30104,14967,16006
9245996,9245989,TXFE7,128,9965,1,30105,14968,16007
9245996,9245990,TXFE7,128,9966,1,30106,14969,16008
9250059,9250057,TXFE7,128,9965,2,30108,14971,16009
9250084,9250083,TXFE7,128,9965,2,30110,14973,16010
9250084,9250083,TXFE7,128,9964,8,30118,14978,16011
9250096,9250088,TXFE7,128,9964,2,30120,14979,16012
9250109,9250099,TXFE7,128,9964,3,30123,14980,16013
9250109,9250102,TXFE7,128,9965,1,30124,14981,16014
9250109,9250107,TXFE7,128,9964,3,30127,14983,16015
9250121,9250110,TXFE7,128,9965,1,30128,14984,16016
9250121,9250120,TXFE7,128,9964,2,30130,14986,16017
9250134,9250124,TXFE7,128,9964,3,30133,14989,16018
9250159,9250148,TXFE7,128,9964,1,30134,14990,16019
9250159,9250148,TXFE7,128,9964,30,30164,15002,16020
9250159,9250148,TXFE7,129,9964,3,30173,15007,16021
9250159,9250148,TXFE7,129,9963,6,30173,15007,16021
9250159,9250151,TXFE7,128,9964,1,30174,15008,16022
9250159,9250158,TXFE7,128,9964,1,30175,15009,16023
9250171,9250161,TXFE7,128,9963,4,30179,15012,16024
9250171,9250163,TXFE7,128,9963,1,30180,15013,16025
9250171,9250164,TXFE7,128,9963,1,30181,15014,16026
9250171,9250164,TXFE7,128,9963,6,30187,15019,16027
9250171,9250166,TXFE7,128,9963,1,30188,15020,16028
9250171,9250168,TXFE7,128,9964,2,30190,15021,16029
9250184,9250172,TXFE7,128,9963,1,30191,15022,16030
9250184,9250177,TXFE7,128,9963,2,30193,15023,16031
9250196,9250186,TXFE7,128,9963,1,30194,15024,16032
9250196,9250187,TXFE7,128,9963,2,30196,15026,16033
9250209,9250208,TXFE7,128,9963,2,30198,15027,16034
9250221,9250218,TXFE7,128,9963,1,30199,15028,16035
9250234,9250224,TXFE7,128,9963,5,30204,15030,16036
9250234,9250224,TXFE7,128,9963,5,30209,15031,16037
9250234,9250230,TXFE7,128,9963,10,30219,15033,16038
9250246,9250236,TXFE7,128,9963,1,30220,15034,16039
9250259,9250254,TXFE7,128,9963,2,30222,15035,16040
9250271,9250265,TXFE7,128,9963,1,30223,15036,16041
9250271,9250268,TXFE7,128,9964,6,30229,15037,16044
9250271,9250271,TXFE7,128,9963,10,30239,15039,16045
9250284,9250273,TXFE7,128,9963,2,30241,15041,16046
9250284,9250275,TXFE7,128,9963,2,30243,15042,16047
9250284,9250278,TXFE7,128,9963,1,30244,15043,16048
9250296,9250293,TXFE7,128,9963,2,30246,15044,16049
9250309,9250307,TXFE7,128,9963,15,30261,15047,16050
9250309,9250307,TXFE7,128,9963,8,30269,15050,16051
9250309,9250307,TXFE7,128,9963,7,30276,15054,16052
9250309,9250307,TXFE7,128,9963,2,30278,15055,16053
9250309,9250307,TXFE7,128,9963,8,30286,15060,16054
9250309,9250307,TXFE7,128,9963,4,30290,15063,16055
9250309,9250308,TXFE7,128,9963,22,30312,15080,16056
9250321,9250320,TXFE7,128,9962,18,30330,15091,16057
9250334,9250321,TXFE7,128,9962,2,30332,15093,16058
9250334,9250323,TXFE7,128,9962,1,30333,15094,16059
9250334,9250325,TXFE7,128,9962,1,30334,15095,16060
9250334,9250329,TXFE7,128,9962,1,30335,15096,16061
9250334,9250333,TXFE7,128,9962,1,30336,15097,16062
9250346,9250334,TXFE7,128,9962,1,30337,15098,16063
9250346,9250336,TXFE7,128,9962,3,30340,15099,16064
9250346,9250339,TXFE7,128,9962,1,30341,15100,16065
9250346,9250343,TXFE7,128,9962,2,30343,15102,16066
9250359,9250347,TXFE7,128,9962,1,30344,15103,16067
9250359,9250347,TXFE7,128,9962,1,30345,15104,16068
9250359,9250349,TXFE7,128,9963,27,30372,15105,16081
9250359,9250349,TXFE7,128,9963,1,30373,15106,16082
9250359,9250349,TXFE7,128,9963,1,30374,15107,16083
9250359,9250350,TXFE7,128,9963,1,30375,15108,16084
9250359,9250353,TXFE7,128,9962,18,30393,15109,16085
9250371,9250359,TXFE7,128,9963,5,30398,15110,16086
9250384,9250375,TXFE7,128,9963,1,30399,15111,16087
9250384,9250377,TXFE7,128,9963,2,30401,15112,16088
9250384,9250381,TXFE7,128,9963,1,30402,15113,16089
9250396,9250387,TXFE7,128,9963,1,30403,15114,16090
9250409,9250400,TXFE7,128,9963,1,30404,15115,16091
9250409,9250405,TXFE7,128,9963,2,30406,15116,16092
9250421,9250409,TXFE7,128,9963,3,30409,15117,16093
9250421,9250420,TXFE7,129,9963,1,30411,15119,16094
9250421,9250420,TXFE7,129,9962,1,30411,15119,16094
9250446,9250440,TXFE7,128,9962,2,30413,15120,16095
9250459,9250455,TXFE7,128,9962,1,30414,15121,16096
9250459,9250458,TXFE7,128,9962,5,30419,15122,16097
9250484,9250471,TXFE7,128,9962,5,30424,15123,16098
9250484,9250472,TXFE7,128,9962,1,30425,15124,16099
9250484,9250477,TXFE7,128,9962,1,30426,15125,16100
9250496,9250485,TXFE7,128,9962,1,30427,15126,16101
9250496,9250491,TXFE7,128,9962,2,30429,15127,16102
9250496,9250493,TXFE7,128,9962,1,30430,15128,16103
9250496,9250495,TXFE7,128,9962,2,30432,15129,16104
9250509,9250499,TXFE7,128,9962,2,30434,15130,16105
9250521,9250513,TXFE7,128,9963,2,30436,15131,16107
9250546,9250537,TXFE7,128,9962,1,30437,15132,16108
9250546,9250538,TXFE7,128,9962,1,30438,15133,16109
9250546,9250541,TXFE7,128,9963,1,30439,15134,16110
9250559,9250546,TXFE7,128,9962,1,30440,15135,16111
9250559,9250556,TXFE7,128,9962,1,30441,15136,16112
9250571,9250559,TXFE7,128,9962,1,30442,15137,16113
9250584,9250576,TXFE7,128,9962,2,30444,15138,16114
9250596,9250589,TXFE7,128,9963,1,30445,15139,16115
9250596,9250591,TXFE7,128,9962,1,30446,15140,16116
9250609,9250599,TXFE7,128,9962,2,30448,15141,16117
9250609,9250603,TXFE7,128,9962,2,30450,15142,16118
9250609,9250606,TXFE7,128,9962,1,30451,15143,16119
9250621,9250618,TXFE7,128,9963,1,30452,15144,16120
9250621,9250620,TXFE7,128,9963,1,30453,15145,16121
9250646,9250636,TXFE7,128,9962,1,30454,15146,16122
9250684,9250677,TXFE7,128,9963,1,30455,15147,16123
9250696,9250692,TXFE7,128,9962,1,30456,15148,16124
9250709,9250706,TXFE7,128,9963,1,30457,15149,16125
9250734,9250729,TXFE7,128,9962,1,30458,15150,16126
9250746,9250744,TXFE7,128,9962,1,30459,15151,16127
9250746,9250746,TXFE7,128,9963,1,30460,15152,16128
9250759,9250758,TXFE7,128,9962,1,30461,15153,16129
9250771,9250769,TXFE7,128,9962,1,30462,15154,16130
9250784,9250778,TXFE7,128,9962,1,30463,15155,16131
9250796,9250789,TXFE7,128,9963,5,30468,15156,16133
9250834,9250828,TXFE7,128,9962,1,30469,15157,16134
9250859,9250854,TXFE7,128,9962,1,30470,15158,16135
9250859,9250857,TXFE7,128,9963,1,30471,15159,16136
9250871,9250868,TXFE7,128,9963,1,30472,15160,16137
9250884,9250872,TXFE7,128,9963,15,30487,15161,16143
9250896,9250890,TXFE7,128,9963,1,30488,15162,16144
9250921,9250916,TXFE7,128,9963,1,30489,15163,16145
9250946,9250942,TXFE7,128,9964,16,30505,15164,16156
9250971,9250970,TXFE7,128,9964,2,30507,15165,16157
9250984,9250979,TXFE7,128,9964,1,30508,15166,16158
9250984,9250983,TXFE7,128,9965,1,30509,15167,16159
9251009,9251001,TXFE7,128,9965,1,30510,15168,16160
9251009,9251002,TXFE7,128,9964,1,30511,15169,16161
9251021,9251011,TXFE7,128,9964,1,30512,15170,16162
9251034,9251025,TXFE7,128,9964,1,30513,15171,16163
9251046,9251036,TXFE7,128,9965,1,30514,15172,16164
9251109,9251107,TXFE7,128,9964,2,30516,15173,16165
9251121,9251113,TXFE7,128,9964,3,30519,15176,16166
9251121,9251116,TXFE7,128,9963,1,30520,15177,16167
9251146,9251134,TXFE7,128,9963,2,30522,15178,16168
9251159,9251148,TXFE7,128,9964,1,30523,15179,16169
9251171,9251163,TXFE7,128,9963,4,30527,15182,16170
9251234,9251224,TXFE7,128,9963,2,30529,15183,16171
9251346,9251336,TXFE7,128,9963,1,30530,15184,16172
9251371,9251368,TXFE7,128,9963,2,30532,15185,16173
9251371,9251370,TXFE7,128,9963,2,30534,15186,16174
9251409,9251398,TXFE7,128,9963,1,30535,15187,16175
9251459,9251457,TXFE7,128,9963,1,30536,15188,16176
9251484,9251483,TXFE7,128,9963,5,30541,15192,16177
9251509,9251500,TXFE7,128,9963,1,30542,15193,16178
9251521,9251513,TXFE7,128,9964,1,30543,15194,16179
9251534,9251526,TXFE7,128,9963,1,30544,15195,16180
9251621,9251621,TXFE7,128,9963,1,30545,15196,16181
9251659,9251650,TXFE7,128,9964,2,30547,15197,16182
9251684,9251678,TXFE7,128,9963,5,30552,15199,16183
9251684,9251682,TXFE7,128,9963,1,30553,15200,16184
9251721,9251711,TXFE7,128,9963,1,30554,15201,16185
9251721,9251712,TXFE7,128,9963,5,30559,15204,16186
9251721,9251717,TXFE7,128,9964,2,30561,15205,16188
9251746,9251740,TXFE7,128,9963,1,30562,15206,16189
9251746,9251742,TXFE7,128,9963,5,30567,15208,16190
9251759,9251750,TXFE7,128,9963,1,30568,15209,16191
9251771,9251759,TXFE7,128,9963,6,30574,15213,16192
9251771,9251760,TXFE7,128,9963,2,30576,15215,16193
9251784,9251778,TXFE7,129,9963,1,30586,15216,16200
9251784,9251778,TXFE7,129,9964,9,30586,15216,16200
9251796,9251784,TXFE7,128,9963,1,30587,15217,16201
9251809,9251798,TXFE7,128,9963,1,30588,15218,16202
9251809,9251805,TXFE7,128,9963,1,30589,15219,16203
9251834,9251832,TXFE7,128,9963,1,30590,15220,16204
9251846,9251842,TXFE7,128,9962,2,30592,15222,16205
9251871,9251869,TXFE7,128,9962,1,30593,15223,16206
9251871,9251870,TXFE7,128,9962,2,30595,15224,16207
9251896,9251887,TXFE7,128,9962,2,30597,15225,16208
9251896,9251893,TXFE7,128,9962,12,30609,15235,16209
9251909,9251901,TXFE7,128,9962,2,30611,15237,16210
9251909,9251903,TXFE7,128,9963,2,30613,15238,16211
9251921,9251913,TXFE7,128,9962,5,30618,15239,16212
9251921,9251913,TXFE7,128,9962,2,30620,15240,16213
9251934,9251927,TXFE7,128,9962,2,30622,15241,16214
9251946,9251941,TXFE7,128,9962,2,30624,15243,16215
9251946,9251946,TXFE7,128,9962,10,30634,15251,16216
9251971,9251967,TXFE7,128,9963,11,30645,15252,16217
9251971,9251969,TXFE7,128,9963,1,30646,15253,16218
9251984,9251981,TXFE7,128,9962,1,30647,15254,16219
9251996,9251986,TXFE7,128,9962,2,30649,15256,16220
9251996,9251993,TXFE7,128,9962,2,30651,15257,16221
9252021,9252012,TXFE7,128,9962,1,30652,15258,16222
9252046,9252045,TXFE7,128,9962,4,30656,15261,16223
9252071,9252060,TXFE7,128,9962,1,30657,15262,16224
9252121,9252115,TXFE7,128,9963,1,30658,15263,16225
9252171,9252170,TXFE7,128,9962,1,30659,15264,16226
9252184,9252179,TXFE7,128,9962,1,30660,15265,16227
9252221,9252213,TXFE7,128,9963,2,30662,15266,16228
9252221,9252220,TXFE7,128,9963,1,30663,15267,16229
9252221,9252220,TXFE7,128,9962,1,30664,15268,16230
9252234,9252227,TXFE7,128,9962,1,30665,15269,16231
9252271,9252259,TXFE7,128,9963,1,30666,15270,16232
9252296,9252291,TXFE7,128,9962,1,30667,15271,16233
9252384,9252384,TXFE7,128,9962,1,30668,15272,16234
9252396,9252388,TXFE7,128,9962,1,30669,15273,16235
9252409,9252400,TXFE7,128,9962,1,30670,15274,16236
9252434,9252433,TXFE7,128,9962,1,30671,15275,16237
9252534,9252521,TXFE7,128,9963,4,30675,15276,16240
9252546,9252538,TXFE7,128,9962,1,30676,15277,16241
9252559,9252551,TXFE7,128,9963,1,30677,15278,16242
9252559,9252558,TXFE7,128,9962,1,30678,15279,16243
9252596,9252585,TXFE7,128,9962,1,30679,15280,16244
9252621,9252609,TXFE7,128,9963,20,30699,15281,16253
9252621,9252612,TXFE7,128,9962,1,30700,15282,16254
9252634,9252621,TXFE7,128,9963,8,30708,15283,16260
9252634,9252631,TXFE7,128,9963,1,30709,15284,16261
9252646,9252634,TXFE7,128,9963,1,30710,15285,16262
9252646,9252644,TXFE7,128,9962,1,30711,15286,16263
9252721,9252710,TXFE7,128,9963,4,30715,15288,16264
9252746,9252741,TXFE7,128,9963,1,30716,15289,16265
9252771,9252761,TXFE7,128,9964,1,30717,15290,16266
9252784,9252776,TXFE7,128,9963,1,30718,15291,16267
9252809,9252802,TXFE7,128,9963,1,30719,15292,16268
9252821,9252812,TXFE7,128,9963,1,30720,15293,16269
9252884,9252880,TXFE7,128,9963,2,30722,15295,16270
9252896,9252895,TXFE7,128,9963,1,30723,15296,16271
9252921,9252918,TXFE7,128,9963,1,30724,15297,16272
9252934,9252922,TXFE7,128,9963,1,30725,15298,16273
9252934,9252932,TXFE7,128,9963,2,30727,15299,16274
9252971,9252967,TXFE7,128,9963,1,30728,15300,16275
9252996,9252989,TXFE7,128,9963,5,30733,15301,16276
9253034,9253024,TXFE7,128,9964,17,30750,15302,16284
9253034,9253029,TXFE7,128,9963,1,30751,15303,16285
9253059,9253049,TXFE7,128,9963,1,30752,15304,16286
9253084,9253072,TXFE7,128,9963,3,30755,15307,16287
9253084,9253078,TXFE7,128,9963,1,30756,15308,16288
9253084,9253081,TXFE7,128,9964,1,30757,15309,16289
9253096,9253085,TXFE7,128,9963,1,30758,15310,16290
9253121,9253116,TXFE7,128,9963,3,30761,15313,16291
9253196,9253194,TXFE7,128,9964,1,30762,15314,16292
9253221,9253215,TXFE7,128,9963,1,30763,15315,16293
9253221,9253216,TXFE7,128,9963,1,30764,15316,16294
9253234,9253229,TXFE7,128,9963,1,30765,15317,16295
9253271,9253266,TXFE7,128,9963,8,30773,15320,16296
9253321,9253320,TXFE7,128,9963,1,30774,15321,16297
9253446,9253434,TXFE7,128,9963,1,30775,15322,16298
9253459,9253458,TXFE7,128,9963,1,30776,15323,16299
9253534,9253526,TXFE7,128,9963,1,30777,15324,16300
9253571,9253570,TXFE7,128,9962,1,30778,15325,16301
9253596,9253589,TXFE7,128,9962,1,30779,15326,16302
9253621,9253610,TXFE7,128,9962,1,30780,15327,16303
9253646,9253644,TXFE7,128,9962,5,30785,15331,16304
9253921,9253917,TXFE7,128,9962,1,30786,15332,16305
9254046,9254035,TXFE7,128,9962,1,30787,15333,16306
9254046,9254038,TXFE7,128,9963,1,30788,15334,16307
9254109,9254099,TXFE7,128,9963,1,30789,15335,16308
9254171,9254162,TXFE7,128,9962,1,30790,15336,16309
9254171,9254167,TXFE7,128,9962,1,30791,15337,16310
9254234,9254233,TXFE7,128,9963,2,30793,15338,16311
9254271,9254261,TXFE7,128,9962,1,30794,15339,16312
9254309,9254307,TXFE7,128,9962,1,30795,15340,16313
9254321,9254314,TXFE7,128,9963,2,30797,15341,16314
9254371,9254369,TXFE7,128,9963,1,30798,15342,16315
9254371,9254369,TXFE7,128,9962,10,30808,15348,16316
9254396,9254385,TXFE7,128,9963,1,30809,15349,16317
9254409,9254400,TXFE7,128,9963,1,30810,15350,16318
9254421,9254421,TXFE7,128,9963,1,30811,15351,16319
9254434,9254427,TXFE7,128,9962,2,30813,15352,16320
9254434,9254432,TXFE7,128,9963,1,30814,15353,16321
9254471,9254466,TXFE7,128,9963,1,30815,15354,16322
9254484,9254482,TXFE7,128,9963,1,30816,15355,16323
9254496,9254495,TXFE7,128,9963,1,30817,15356,16324
9254646,9254641,TXFE7,128,9962,2,30819,15357,16325
9254671,9254661,TXFE7,128,9963,2,30821,15358,16326
9254684,9254675,TXFE7,128,9963,1,30822,15359,16327
9254696,9254689,TXFE7,128,9962,1,30823,15360,16328
9254734,9254724,TXFE7,128,9962,1,30824,15361,16329
9254734,9254730,TXFE7,128,9962,1,30825,15362,16330
9254784,9254772,TXFE7,128,9962,1,30826,15363,16331
9254796,9254792,TXFE7,128,9962,1,30827,15364,16332
9254821,9254818,TXFE7,128,9962,1,30828,15365,16333
9254846,9254842,TXFE7,128,9963,1,30829,15366,16334
9254859,9254856,TXFE7,128,9963,1,30830,15367,16335
9254946,9254943,TXFE7,128,9962,1,30831,15368,16336
9255184,9255171,TXFE7,128,9962,1,30832,15369,16337
9255296,9255291,TXFE7,128,9963,1,30833,15370,16338
9255334,9255326,TXFE7,128,9963,27,30860,15371,16357
9255446,9255436,TXFE7,128,9964,3,30863,15372,16360
9255446,9255436,TXFE7,128,9963,1,30864,15373,16361
9255459,9255456,TXFE7,128,9964,2,30866,15374,16362
9255471,9255464,TXFE7,128,9963,5,30871,15377,16363
9255509,9255503,TXFE7,128,9963,1,30872,15378,16364
9255546,9255542,TXFE7,128,9963,1,30873,15379,16365
9255609,9255597,TXFE7,128,9963,1,30874,15380,16366
9255746,9255734,TXFE7,128,9963,1,30875,15381,16367
9255846,9255837,TXFE7,128,9963,1,30876,15382,16368
9260021,9260011,TXFE7,128,9963,1,30877,15383,16369
9260059,9260055,TXFE7,128,9964,1,30878,15384,16370
9260071,9260063,TXFE7,128,9964,10,30888,15385,16377
9260096,9260084,TXFE7,128,9963,1,30889,15386,16378
9260096,9260092,TXFE7,128,9963,1,30890,15387,16379
9260171,9260167,TXFE7,128,9963,2,30892,15388,16380
9260184,9260172,TXFE7,128,9963,1,30893,15389,16381
9260221,9260220,TXFE7,128,9964,1,30894,15390,16382
9260521,9260518,TXFE7,128,9964,1,30895,15391,16383
9260534,9260529,TXFE7,128,9964,1,30896,15392,16384
9260534,9260533,TXFE7,128,9964,2,30898,15393,16386
9260546,9260536,TXFE7,128,9964,1,30899,15394,16387
9260546,9260544,TXFE7,128,9963,2,30901,15396,16388
9260546,9260544,TXFE7,128,9964,2,30903,15397,16390
9260559,9260549,TXFE7,128,9963,1,30904,15398,16391
9260571,9260559,TXFE7,128,9963,2,30906,15399,16392
9260634,9260625,TXFE7,128,9963,1,30907,15400,16393
9260659,9260652,TXFE7,128,9963,2,30909,15402,16394
9260734,9260725,TXFE7,128,9963,2,30911,15403,16395
9260896,9260888,TXFE7,128,9963,2,30913,15404,16396
9260984,9260979,TXFE7,128,9964,2,30915,15405,16398
9261059,9261056,TXFE7,128,9964,1,30916,15406,16399
9261071,9261059,TXFE7,128,9964,1,30917,15407,16400
9261071,9261063,TXFE7,128,9963,1,30918,15408,16401
9261146,9261135,TXFE7,128,9964,2,30920,15409,16402
9261246,9261235,TXFE7,128,9964,4,30924,15410,16404
9261284,9261282,TXFE7,128,9964,1,30925,15411,16405
9261309,9261297,TXFE7,128,9964,2,30927,15412,16406
9261321,9261319,TXFE7,128,9964,1,30928,15413,16407
9261371,9261360,TXFE7,128,9964,2,30930,15414,16408
9261371,9261365,TXFE7,128,9964,1,30931,15415,16409
9261446,9261435,TXFE7,128,9964,2,30933,15416,16410
9261459,9261455,TXFE7,128,9964,1,30934,15417,16411
9261496,9261494,TXFE7,128,9963,2,30936,15418,16412
9261521,9261518,TXFE7,128,9963,1,30937,15419,16413
9261534,9261529,TXFE7,128,9964,1,30938,15420,16414
9261546,9261542,TXFE7,128,9963,40,30978,15440,16415
9261559,9261546,TXFE7,128,9963,1,30979,15441,16416
9261559,9261546,TXFE7,128,9963,4,30983,15442,16417
9261584,9261583,TXFE7,128,9963,1,30984,15443,16418
9261596,9261594,TXFE7,128,9964,3,30987,15444,16421
9261621,9261611,TXFE7,128,9963,2,30989,15445,16422
9261621,9261616,TXFE7,128,9964,1,30990,15446,16423
9261646,9261637,TXFE7,128,9964,1,30991,15447,16424
9261646,9261641,TXFE7,128,9964,1,30992,15448,16425
9261671,9261666,TXFE7,128,9964,1,30993,15449,16426
9261746,9261745,TXFE7,128,9964,1,30994,15450,16427
9261859,9261852,TXFE7,128,9964,1,30995,15451,16428
9261859,9261857,TXFE7,128,9964,2,30997,15452,16430
9261871,9261860,TXFE7,128,9964,1,30998,15453,16431
9261971,9261960,TXFE7,128,9963,1,30999,15454,16432
9261984,9261979,TXFE7,128,9964,1,31000,15455,16433
9262009,9262002,TXFE7,128,9964,5,31005,15456,16436
9262009,9262005,TXFE7,128,9964,6,31011,15457,16438
9262021,9262020,TXFE7,128,9964,3,31014,15458,16440
9262034,9262021,TXFE7,128,9964,1,31015,15459,16441
9262109,9262099,TXFE7,128,9965,2,31017,15460,16442
9262134,9262124,TXFE7,128,9965,3,31020,15461,16444
9262134,9262131,TXFE7,128,9965,5,31025,15462,16446
9262171,9262165,TXFE7,128,9965,1,31026,15463,16447
9262184,9262183,TXFE7,128,9964,1,31027,15464,16448
9262209,9262202,TXFE7,128,9965,1,31028,15465,16449
9262234,9262223,TXFE7,128,9965,1,31029,15466,16450
9262246,9262241,TXFE7,128,9965,1,31030,15467,16451
9262246,9262242,TXFE7,128,9965,1,31031,15468,16452
9262271,9262259,TXFE7,128,9965,1,31032,15469,16453
9262284,9262275,TXFE7,128,9965,1,31033,15470,16454
9262296,9262293,TXFE7,128,9965,1,31034,15471,16455
9262321,9262312,TXFE7,128,9965,1,31035,15472,16456
9262321,9262321,TXFE7,128,9965,1,31036,15473,16457
9262334,9262329,TXFE7,128,9965,1,31037,15474,16458
9262359,9262348,TXFE7,128,9965,1,31038,15475,16459
9262359,9262349,TXFE7,128,9965,1,31039,15476,16460
9262371,9262371,TXFE7,128,9965,1,31040,15477,16461
9262409,9262397,TXFE7,128,9965,3,31043,15478,16464
9262421,9262415,TXFE7,128,9965,3,31046,15479,16467
9262434,9262429,TXFE7,128,9965,3,31049,15480,16468
9262434,9262431,TXFE7,128,9965,1,31050,15481,16469
9262446,9262439,TXFE7,128,9965,3,31053,15482,16472
9262459,9262453,TXFE7,128,9965,2,31055,15483,16474
9262471,9262461,TXFE7,128,9965,5,31060,15484,16477
9262521,9262512,TXFE7,128,9965,3,31063,15485,16480
9262584,9262571,TXFE7,128,9966,1,31064,15486,16481
9262621,9262610,TXFE7,128,9966,1,31065,15487,16482
9262634,9262631,TXFE7,128,9966,4,31069,15488,16484
9262646,9262639,TXFE7,128,9965,1,31070,15489,16485
9262659,9262650,TXFE7,128,9966,1,31071,15490,16486
9262696,9262685,TXFE7,128,9966,1,31072,15491,16487
9262746,9262743,TXFE7,128,9966,1,31073,15492,16488
9262821,9262816,TXFE7,128,9965,1,31074,15493,16489
9262896,9262891,TXFE7,128,9965,2,31076,15494,16490
9262909,9262904,TXFE7,128,9965,2,31078,15496,16491
9262996,9262988,TXFE7,128,9965,2,31080,15498,16492
9263084,9263075,TXFE7,128,9965,1,31081,15499,16493
9263146,9263134,TXFE7,128,9965,5,31086,15504,16494
9263184,9263178,TXFE7,128,9965,1,31087,15505,16495
9263196,9263185,TXFE7,128,9965,1,31088,15506,16496
9263209,9263198,TXFE7,128,9965,1,31089,15507,16497
9263246,9263241,TXFE7,128,9965,1,31090,15508,16498
9263371,9263363,TXFE7,128,9965,1,31091,15509,16499
9263521,9263514,TXFE7,128,9965,1,31092,15510,16500
9263571,9263566,TXFE7,128,9964,1,31093,15511,16501
9263584,9263578,TXFE7,128,9964,2,31095,15512,16502
9263684,9263680,TXFE7,128,9965,4,31099,15513,16505
9263696,9263692,TXFE7,128,9965,1,31100,15514,16506
9263784,9263775,TXFE7,128,9964,1,31101,15515,16507
9263884,9263876,TXFE7,128,9964,1,31102,15516,16508
9263909,9263905,TXFE7,128,9965,1,31103,15517,16509
9263959,9263950,TXFE7,128,9965,1,31104,15518,16510
9263971,9263959,TXFE7,128,9965,1,31105,15519,16511
9263971,9263959,TXFE7,128,9965,1,31106,15520,16512
9263984,9263972,TXFE7,128,9964,1,31107,15521,16513
9264034,9264031,TXFE7,128,9965,1,31108,15522,16514
9264046,9264041,TXFE7,128,9965,2,31110,15523,16516
9264059,9264057,TXFE7,128,9965,5,31115,15524,16519
9264071,9264060,TXFE7,128,9965,7,31122,15525,16522
9264071,9264070,TXFE7,128,9965,1,31123,15526,16523
9264096,9264084,TXFE7,128,9966,2,31125,15527,16524
9264096,9264084,TXFE7,128,9966,5,31130,15528,16528
9264096,9264084,TXFE7,128,9966,2,31132,15529,16530
9264096,9264086,TXFE7,128,9966,2,31134,15530,16532
9264109,9264096,TXFE7,128,9966,9,31143,15531,16538
9264109,9264097,TXFE7,128,9965,2,31145,15533,16539
9264121,9264109,TXFE7,128,9966,12,31157,15534,16547
9264121,9264109,TXFE7,128,9966,2,31159,15535,16549
9264134,9264121,TXFE7,128,9966,4,31163,15536,16550
9264146,9264134,TXFE7,128,9966,1,31164,15537,16551
9264146,9264135,TXFE7,128,9967,8,31172,15538,16555
9264159,9264157,TXFE7,128,9967,1,31173,15539,16556
9264171,9264171,TXFE7,128,9967,8,31181,15540,16563
9264184,9264172,TXFE7,128,9967,1,31182,15541,16564
9264184,9264177,TXFE7,128,9967,1,31183,15542,16565
9264184,9264179,TXFE7,129,9967,19,31203,15543,16575
9264184,9264179,TXFE7,129,9968,1,31203,15543,16575
9264184,9264182,TXFE7,128,9967,1,31204,15544,16576
9264196,9264184,TXFE7,128,9967,4,31208,15545,16577
9264209,9264205,TXFE7,128,9967,2,31210,15547,16578
9264221,9264214,TXFE7,128,9968,1,31211,15548,16579
9264221,9264220,TXFE7,128,9967,1,31212,15549,16580
9264234,9264221,TXFE7,128,9967,1,31213,15550,16581
9264234,9264223,TXFE7,128,9967,1,31214,15551,16582
9264246,9264235,TXFE7,128,9966,1,31215,15552,16583
9264246,9264243,TXFE7,128,9967,1,31216,15553,16584
9264246,9264245,TXFE7,128,9967,1,31217,15554,16585
9264271,9264261,TXFE7,128,9967,2,31219,15555,16587
9264271,9264265,TXFE7,128,9966,14,31233,15559,16588
9264271,9264271,TXFE7,128,9967,1,31234,15560,16589
9264284,9264271,TXFE7,128,9966,1,31235,15561,16590
9264284,9264271,TXFE7,128,9966,3,31238,15562,16591
9264309,9264296,TXFE7,128,9966,2,31240,15563,16592
9264309,9264298,TXFE7,128,9966,3,31243,15564,16593
9264309,9264300,TXFE7,128,9966,2,31245,15565,16594
9264309,9264305,TXFE7,128,9965,10,31255,15571,16595
9264309,9264307,TXFE7,128,9966,1,31256,15572,16596
9264371,9264369,TXFE7,128,9966,3,31259,15573,16597
9264434,9264421,TXFE7,128,9966,4,31263,15574,16598
9264434,9264425,TXFE7,128,9965,12,31275,15582,16599
9264434,9264427,TXFE7,128,9966,1,31276,15583,16600
9264446,9264437,TXFE7,128,9966,6,31282,15584,16604
9264471,9264471,TXFE7,128,9966,1,31283,15585,16605
9264509,9264507,TXFE7,128,9966,1,31296,15589,16613
9264521,9264519,TXFE7,128,9967,2,31298,15590,16614
9264521,9264519,TXFE7,128,9967,1,31299,15591,16615
9264571,9264569,TXFE7,128,9967,1,31300,15592,16616
9264659,9264648,TXFE7,128,9966,1,31301,15593,16617
9264696,9264684,TXFE7,128,9966,14,31315,15602,16618
9264696,9264686,TXFE7,128,9966,2,31317,15603,16619
9264771,9264765,TXFE7,128,9965,5,31322,15608,16620
9264796,9264784,TXFE7,128,9965,1,31323,15609,16621
9264796,9264788,TXFE7,128,9965,1,31324,15610,16622
9264809,9264801,TXFE7,128,9964,1,31325,15611,16623
9264809,9264807,TXFE7,128,9965,3,31328,15612,16626
9264834,9264833,TXFE7,128,9965,1,31329,15613,16627
